	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	18939.7353645453
	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	81899.1516808282
	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	-100838.887045374
