X	Y	Temperature
1.09820802848776	0.161349797513659	14.3934849130075
1.19842344420503	0.161449695224299	14.1278208605522
1.29859912221652	0.161531896397383	14.0075094012784
1.39901688841419	0.16159910958674	13.9676540816929
0	0.262659260618453	23.3839713928146
0.0996872366333635	0.262623760785118	22.5650448129841
0.199371072950021	0.262522520512946	21.6064695793591
0.299056112085936	0.262379018909509	20.6639853930158
0.398735362307412	0.262209127178447	19.7242846620913
0.498384324211214	0.261958735364745	18.7942060103222
0.597990415621283	0.261418357344734	17.8869606034735
0.697818669740539	0.260589383476144	17.0249117990746
0.797913294430345	0.260139510969866	16.2402917357047
0.897998681819592	0.260075150227865	15.561185066311
0.998146019706515	0.260171103201923	15.0107499570512
1.0983432925354	0.2603254717419	14.596163004047
1.19857265592887	0.260466861949425	14.3179847877685
1.29876228476682	0.260300648916445	14.1612855496937
1.39912603499145	0.259736891034239	14.1123800991706
0	0.362743827342609	23.9097335558488
0.0997475958051195	0.362704852175581	22.5794186591581
0.199485653614483	0.362616366437475	21.6146441471003
0.299228447954766	0.362451830349261	20.6667349469258
0.39899397582106	0.362301160096088	19.7297561593731
0.498836013768781	0.362020865210303	18.8063621972004
0.598772124048198	0.361491112275184	17.9102388664559
0.698586252531572	0.359648075361946	17.0633919087063
0.798295082640953	0.35922213290618	16.2925681266884
0.898159688188635	0.359107124870667	15.6243759026204
0.99818698983265	0.359180300404845	15.0779855761407
1.0983780238393	0.359319797045338	14.6633126516868
1.1987597243425	0.359410208003553	14.3787201396208
1.29938061367453	0.359286246194557	14.2155817822614
1.40009793801101	0.35748316575118	14.1626332452049
0.692705777360893	-0.41	10.5581347298664
0.794016860930534	-0.41	10.456036328008
0.895287933473943	-0.41	10.1575673157162
0.996401692186464	-0.41	9.6810060190589
1.09728239619057	-0.41	9.05355902209529
1.19783796781931	-0.41	8.30579173074134
1.2977809264998	-0.41	7.47140084902447
1.39673053953447	-0.41	6.58149206850578
1.4965335698108	-0.422396776681973	5.66105596481348
1.59782736881034	-0.426056070649873	4.72576213581389
1.69880171490696	-0.427994361557151	3.78391561197801
1.79933442287907	-0.428999382435394	2.83918887145738
1.89962801932308	-0.429623017701508	1.89321086442277
1.99982499798534	-0.429990264313628	0.946702628020151
2.1	-0.43011559410142	0
0.692942831804932	-0.314243896812388	10.6622584632532
0.794246259733033	-0.314553998183783	10.5571220641021
0.895507769790798	-0.314608612696421	10.2469137618855
0.996615503529934	-0.314549975194983	9.75771226334379
1.09757220907569	-0.314468485318217	9.11383488210059
1.1983555287118	-0.314390245477079	8.34929006803665
1.29907933653258	-0.314476244443409	7.49756203726823
1.40066141683464	-0.316704843282434	6.59510939116942
1.50132381751296	-0.322341473684415	5.66706843866651
1.60068220061402	-0.326315716740209	4.72841892725816
1.70044054158674	-0.328039197339944	3.78507538893516
1.80030196967983	-0.329009613172718	2.83969262808308
1.90018571238971	-0.329623433358297	1.8934242306109
2.00008999621422	-0.329999252908752	0.946780849258321
2.1	-0.330126890832932	0
0.693646479734767	-0.218679933626696	10.9937727451227
0.794985117880296	-0.219147675833406	10.8599217234082
0.896043344857479	-0.219190566085614	10.5223714455568
0.997135097268324	-0.219134775863269	9.9835729358896
1.09827629377042	-0.219081528302796	9.30287272444749
1.19939768305846	-0.218966461649709	8.47687429319163
1.30077325705279	-0.219514437873198	7.57242500542417
1.40207846917956	-0.221241438640125	6.62811289205244
1.5028245164135	-0.224054826048913	5.68175787360023
1.60261758285811	-0.226430320696261	4.73483825611869
1.70195138504917	-0.227869320449991	3.78787774813931
1.80126963777684	-0.228795136667108	2.84090893263275
1.9007740630927	-0.229495403869729	1.89393937648835
2.00037135508534	-0.229914358143232	0.946969694524406
2.1	-0.230054647221976	0
0.695399812519673	-0.124023875517207	11.5376398412397
0.795690964989592	-0.123093645265356	11.4580980407338
0.896565479890343	-0.124123297377161	10.9011974253722
0.997847877101989	-0.1235014858823	10.4144333497195
1.09896461741193	-0.124116803856595	9.60924763469093
1.2003178726471	-0.123315940326206	8.7180163686072
1.30150071413828	-0.124392346249159	7.65174562495775
1.40283970710407	-0.12471515356328	6.66268936811005
1.50327613579725	-0.126517510432551	5.69654539722312
1.60368174291444	-0.127022455632219	4.74128031820345
1.70274379731319	-0.127470244136107	3.79068195692357
1.80198608470581	-0.128503314027183	2.84212557695963
1.90130548432823	-0.129279875879853	1.89445455492201
2.00064994351641	-0.129746184427392	0.947158544915678
2.1	-0.129898192087354	0
0.692867483662625	-0.0345650794282992	13.4171393987637
0.795598939622551	-0.0223926880547826	11.6270835288735
0.897776959473468	-0.0339983855156258	11.8056582175332
0.998291039393195	-0.0229919680674132	10.5384401612627
1.09950507776505	-0.0337943184466886	10.652106253003
1.20054037391406	-0.0230256035068161	8.78766499140638
1.30190183708145	-0.0329570014949994	7.69119442173628
1.40287651745801	-0.0245068469644404	6.67698765913384
1.50347085432935	-0.0316422815100472	5.70274607075259
1.60325042283528	-0.0266390051141295	4.74395073981366
1.7032191369977	-0.027321874928035	3.79184450305645
1.80269691053152	-0.0282348687412191	2.8426295804646
1.9018689825225	-0.0290312465411594	1.89466796304999
2.00094559801267	-0.029502453684925	0.947236770340669
2.1	-0.0296576133134917	0
