	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	8428.55532899903
	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	46679.9729148644
	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	-55108.5282438635
